object,type,subject,name
Plant circumference at 20 cm from the collar|cycle 1|at flowering,contains,at flowering,cxgn_time_ontology
Number of suckers: count|cycle 1 main plant|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Faure|leaf rank 07|at flowering,contains,at flowering,cxgn_time_ontology
Number of leaves with black Sigatoka disease severity grade 5|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|leaf rank 09|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 21|at flowering,contains,at flowering,cxgn_time_ontology
Annual crop cycle proportion: calculation|cycle 1|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 20|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to corm outer cylinder cross-section %|cycle 1|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 19|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 18|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 17|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 16|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 15|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to corm outer cylinder cross-section %|cycle 2|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 14|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 13|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 12|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to corm outer cylinder cross-section %|cycle 3|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 11|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 10|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|leaf rank 05|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 09|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to corm outer cylinder cross-section %|cycle 4|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 08|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|leaf rank 24|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 07|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 06|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 05|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to lower cross-section inner corm %|cycle 1|at flowering,contains,at flowering,cxgn_time_ontology
Youngest leaf spotted rank|cycle 3|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 04|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 03|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 02|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 1 main plant|leaf rank 01|at flowering,contains,at flowering,cxgn_time_ontology
Youngest leaf spotted rank|cycle 2|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to lower cross-section inner corm %|cycle 2|at flowering,contains,at flowering,cxgn_time_ontology
Youngest leaf spotted rank|cycle 1|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|leaf rank 12|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to lower cross-section inner corm %|cycle 3|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Faure|leaf rank 08|at flowering,contains,at flowering,cxgn_time_ontology
Weevils damage to lower cross-section inner corm %|cycle 4|at flowering,contains,at flowering,cxgn_time_ontology
Number of leaves with black Sigatoka disease severity grade 3|cycle 1 main plant|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Faure|leaf rank 09|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Faure|leaf rank 10|at flowering,contains,at flowering,cxgn_time_ontology
Number of leaves with black Sigatoka disease severity grade 2|cycle 1 main plant|at flowering,contains,at flowering,cxgn_time_ontology
Number of leaves with black Sigatoka disease severity grade 6|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|cycle 3 main plant|leaf rank 17|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Faure|leaf rank 11|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease infection index|at flowering,contains,at flowering,cxgn_time_ontology
Tallest sucker height in cm|cycle 4 tallest sucker|at flowering,contains,at flowering,cxgn_time_ontology
Number of leaves with black Sigatoka disease severity grade 1|cycle 1 main plant|at flowering,contains,at flowering,cxgn_time_ontology
Number of leaves with black Sigatoka disease severity grade 0|cycle 1 main plant|at flowering,contains,at flowering,cxgn_time_ontology
Black Sigatoka disease severity Gauhl|leaf rank 07|at flowering,contains,at flowering,cxgn_time_ontology
number of hands in bunch|cycle 4|at flowering,contains,at flowering,cxgn_time_ontology
Rank of oldest standing leaf: count|cycle 1 main plant|at flowering,contains,at flowering,cxgn_time_ontology
Number of hands on whole bunch: count|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 17|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger peel thickness in mm|hand rank 02|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 16|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional leaves|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional leaves|cycle 3|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger lateral diameter in cm|2nd distal hand rank|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional leaves|cycle 2|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional leaves|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 15|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 14|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 13|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of suckers: count|cycle 4 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 12|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of suckers: count|cycle 3 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of suckers: count|cycle 2 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 11|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger lateral diameter in cm|hand rank 02|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of suckers: count|cycle 1 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 10|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch weight in kg|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 09|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of dead roots: count|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 08|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of dead roots: count|cycle 3|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 07|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch weight in kg|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 06|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of dead roots: count|cycle 2|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger external length in cm|2nd distal hand rank|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 05|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch weight in kg|cycle 2|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 04|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of dead roots: count|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch weight in kg|cycle 3|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 03|at harvesting,contains,at harvesting,cxgn_time_ontology
Rank of oldest standing leaf: count|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 02|at harvesting,contains,at harvesting,cxgn_time_ontology
Tallest sucker height in cm|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
youngest leaf spotted|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
youngest leaf spotted|cycle 3|at harvesting,contains,at harvesting,cxgn_time_ontology
youngest leaf spotted|cycle 2|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of fingers in hand: count|hand rank 01|at harvesting,contains,at harvesting,cxgn_time_ontology
Average number of fingers in hand: calculation|at harvesting,contains,at harvesting,cxgn_time_ontology
youngest leaf spotted|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 20|at harvesting,contains,at harvesting,cxgn_time_ontology
bunch weight|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 19|at harvesting,contains,at harvesting,cxgn_time_ontology
bunch weight|cycle 3|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 18|at harvesting,contains,at harvesting,cxgn_time_ontology
bunch weight|cycle 2|at harvesting,contains,at harvesting,cxgn_time_ontology
bunch weight|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger external length in cm|hand rank 02|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 17|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional roots|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of functional leaves: count|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional roots|cycle 3|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional roots|cycle 2|at harvesting,contains,at harvesting,cxgn_time_ontology
Fruit parthenocarpy|cycle 1 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Fruitfill 1-2|cycle 1 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch orientation 1-5|cycle 1 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch size 1-3|cycle 1 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Fruit parthenocarpy|cycle 2 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Fruitfill 1-2|cycle 2 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch orientation 1-5|cycle 2 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 16|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 15|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 14|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 13|at harvesting,contains,at harvesting,cxgn_time_ontology
Hand weight in kg|hand rank 12|at harvesting,contains,at harvesting,cxgn_time_ontology
number of functional roots|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of functional leaves: count|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
Bunch size 1-3|cycle 2 main plant|at harvesting,contains,at harvesting,cxgn_time_ontology
Tallest sucker height in cm|cycle 1 tallest sucker|at harvesting,contains,at harvesting,cxgn_time_ontology
Tallest sucker height in cm|cycle 2 tallest sucker|at harvesting,contains,at harvesting,cxgn_time_ontology
Tallest sucker height in cm|cycle 3 tallest sucker|at harvesting,contains,at harvesting,cxgn_time_ontology
Number of suckers: count|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger circumference in cm|1st most distal hand rank|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger circumference in cm|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
Finger circumference in cm|2nd distal hand rank|at harvesting,contains,at harvesting,cxgn_time_ontology
Weevils damage to lower cross-section outer corm %|cycle 4|at harvesting,contains,at harvesting,cxgn_time_ontology
Weevils damage to lower cross-section outer corm %|cycle 3|at harvesting,contains,at harvesting,cxgn_time_ontology
Weevils damage to lower cross-section outer corm %|cycle 2|at harvesting,contains,at harvesting,cxgn_time_ontology
Weevils damage to lower cross-section outer corm %|cycle 1|at harvesting,contains,at harvesting,cxgn_time_ontology
